Ticker,Code,Name
DEST,GOOG/NASDAQ_DEST,Destination Maternity Corporation
DXLG,GOOG/NASDAQ_DXLG,"Destination XL Group, Inc."
DSWL,GOOG/NASDAQ_DSWL,"Deswell Industries, Inc."
DXM,GOOG/NASDAQ_DXM,"Dex Media, Inc."
DXCM,GOOG/NASDAQ_DXCM,"DexCom, Inc."
DMND,GOOG/NASDAQ_DMND,"Diamond Foods, Inc."
DHIL,GOOG/NASDAQ_DHIL,"Diamond Hill Investment Group, Inc."
FANG,GOOG/NASDAQ_FANG,"Diamondback Energy, Inc."
DCIX,GOOG/NASDAQ_DCIX,Diana Containerships Inc.
DRNA,GOOG/NASDAQ_DRNA,"Dicerna Pharmaceuticals, Inc."
DGII,GOOG/NASDAQ_DGII,Digi International Inc.
DMRC,GOOG/NASDAQ_DMRC,Digimarc Corporation
DRAD,GOOG/NASDAQ_DRAD,Digirad Corporation
DGLY,GOOG/NASDAQ_DGLY,"Digital Ally, Inc."
DRIV,GOOG/NASDAQ_DRIV,"Digital River, Inc."
DCOM,GOOG/NASDAQ_DCOM,"Dime Community Bancshares, Inc."
DIOD,GOOG/NASDAQ_DIOD,Diodes Incorporated
DPRX,GOOG/NASDAQ_DPRX,"Dipexium Pharmaceuticals, Inc."
DTV,GOOG/NASDAQ_DTV,DIRECTV
DISCA,GOOG/NASDAQ_DISCA,"Discovery Communications, Inc."
DISCB,GOOG/NASDAQ_DISCB,"Discovery Communications, Inc."
DISCK,GOOG/NASDAQ_DISCK,"Discovery Communications, Inc."
DSCO,GOOG/NASDAQ_DSCO,"Discovery Laboratories, Inc."
DISH,GOOG/NASDAQ_DISH,DISH Network Corporation
DVCR,GOOG/NASDAQ_DVCR,Diversicare Healthcare Services Inc.
BAGR,GOOG/NASDAQ_BAGR,"Diversified Restaurant Holdings, Inc."
DLHC,GOOG/NASDAQ_DLHC,DLH Holdings Corp.
DNBF,GOOG/NASDAQ_DNBF,DNB Financial Corp
DLTR,GOOG/NASDAQ_DLTR,"Dollar Tree, Inc."
DGICA,GOOG/NASDAQ_DGICA,"Donegal Group, Inc."
DGICB,GOOG/NASDAQ_DGICB,"Donegal Group, Inc."
DMLP,GOOG/NASDAQ_DMLP,"Dorchester Minerals, L.P."
DORM,GOOG/NASDAQ_DORM,"Dorman Products, Inc."
HILL,GOOG/NASDAQ_HILL,Dot Hill Systems Corporation
DOVR,GOOG/NASDAQ_DOVR,"Dover Saddlery, Inc."
DRWI,GOOG/NASDAQ_DRWI,DragonWave Inc
DRWIW,GOOG/NASDAQ_DRWIW,DragonWave Inc
DWA,GOOG/NASDAQ_DWA,"Dreamworks Animation SKG, Inc."
DRYS,GOOG/NASDAQ_DRYS,DryShips Inc.
DSKX,GOOG/NASDAQ_DSKX,"DS Healthcare Group, Inc."
DSPG,GOOG/NASDAQ_DSPG,"DSP Group, Inc."
CADT,GOOG/NASDAQ_CADT,DT Asia Investments Limited
CADTR,GOOG/NASDAQ_CADTR,DT Asia Investments Limited
CADTU,GOOG/NASDAQ_CADTU,DT Asia Investments Limited
CADTW,GOOG/NASDAQ_CADTW,DT Asia Investments Limited
DTSI,GOOG/NASDAQ_DTSI,"DTS, Inc."
DNKN,GOOG/NASDAQ_DNKN,"Dunkin&#39; Brands Group, Inc."
DRRX,GOOG/NASDAQ_DRRX,Durect Corporation
DXPE,GOOG/NASDAQ_DXPE,"DXP Enterprises, Inc."
DYAX,GOOG/NASDAQ_DYAX,Dyax Corp.
DLNG,GOOG/NASDAQ_DLNG,Dynagas LNG Partners LP
BOOM,GOOG/NASDAQ_BOOM,Dynamic Materials Corporation
DYSL,GOOG/NASDAQ_DYSL,Dynasil Corporation of America
DYNT,GOOG/NASDAQ_DYNT,Dynatronics Corporation
DVAX,GOOG/NASDAQ_DVAX,Dynavax Technologies Corporation
ETFC,GOOG/NASDAQ_ETFC,E*TRADE Financial Corporation
EOPN,GOOG/NASDAQ_EOPN,"E2open, Inc."
EBMT,GOOG/NASDAQ_EBMT,"Eagle Bancorp Montana, Inc."
EGBN,GOOG/NASDAQ_EGBN,"Eagle Bancorp, Inc."
EGLE,GOOG/NASDAQ_EGLE,Eagle Bulk Shipping Inc.
EGRX,GOOG/NASDAQ_EGRX,"Eagle Pharmaceuticals, Inc."
EROC,GOOG/NASDAQ_EROC,"Eagle Rock Energy Partners, L.P."
ELNK,GOOG/NASDAQ_ELNK,EarthLink Holdings Corp.
EWBC,GOOG/NASDAQ_EWBC,"East West Bancorp, Inc."
EML,GOOG/NASDAQ_EML,Eastern Company (The)
EVBS,GOOG/NASDAQ_EVBS,"Eastern Virginia Bankshares, Inc."
EBAY,GOOG/NASDAQ_EBAY,eBay Inc.
EBIX,GOOG/NASDAQ_EBIX,"Ebix, Inc."
ELON,GOOG/NASDAQ_ELON,Echelon Corporation
ECHO,GOOG/NASDAQ_ECHO,"Echo Global Logistics, Inc."
ECTE,GOOG/NASDAQ_ECTE,"Echo Therapeutics, Inc."
SATS,GOOG/NASDAQ_SATS,EchoStar Corporation
EEI,GOOG/NASDAQ_EEI,"Ecology and Environment, Inc."
EDAP,GOOG/NASDAQ_EDAP,EDAP TMS S.A.
EDGW,GOOG/NASDAQ_EDGW,"Edgewater Technology, Inc."
EDUC,GOOG/NASDAQ_EDUC,Educational Development Corporation
EFUT,GOOG/NASDAQ_EFUT,eFuture Information Technology Inc.
EGAN,GOOG/NASDAQ_EGAN,eGain Corporation
EGLT,GOOG/NASDAQ_EGLT,Egalet Corporation
EHTH,GOOG/NASDAQ_EHTH,"eHealth, Inc."
LOCO,GOOG/NASDAQ_LOCO,"El Pollo Loco Holdings, Inc."
EMITF,GOOG/NASDAQ_EMITF,Elbit Imaging Ltd.
ESLT,GOOG/NASDAQ_ESLT,Elbit Systems Ltd.
ERI,GOOG/NASDAQ_ERI,"Eldorado Resorts, Inc."
ESYS,GOOG/NASDAQ_ESYS,Elecsys Corporation
ELRC,GOOG/NASDAQ_ELRC,Electro Rent Corporation
ESIO,GOOG/NASDAQ_ESIO,"Electro Scientific Industries, Inc."
EA,GOOG/NASDAQ_EA,Electronic Arts Inc.
EFII,GOOG/NASDAQ_EFII,"Electronics for Imaging, Inc."
ELSE,GOOG/NASDAQ_ELSE,"Electro-Sensors, Inc."
EBIO,GOOG/NASDAQ_EBIO,"Eleven Biotherapeutics, Inc."
RDEN,GOOG/NASDAQ_RDEN,"Elizabeth Arden, Inc."
ESBK,GOOG/NASDAQ_ESBK,Elmira Savings Bank NY (The)
LONG,GOOG/NASDAQ_LONG,"eLong, Inc."
ELTK,GOOG/NASDAQ_ELTK,Eltek Ltd.
EMCI,GOOG/NASDAQ_EMCI,EMC Insurance Group Inc.
EMCF,GOOG/NASDAQ_EMCF,Emclaire Financial Corp
EMKR,GOOG/NASDAQ_EMKR,EMCORE Corporation
EMMS,GOOG/NASDAQ_EMMS,Emmis Communications Corporation
EMMSP,GOOG/NASDAQ_EMMSP,Emmis Communications Corporation
NYNY,GOOG/NASDAQ_NYNY,"Empire Resorts, Inc."
ERS,GOOG/NASDAQ_ERS,"Empire Resources, Inc."
ENTA,GOOG/NASDAQ_ENTA,"Enanta Pharmaceuticals, Inc."
ECPG,GOOG/NASDAQ_ECPG,Encore Capital Group Inc
WIRE,GOOG/NASDAQ_WIRE,Encore Wire Corporation
ENDP,GOOG/NASDAQ_ENDP,Endo International plc
ECYT,GOOG/NASDAQ_ECYT,"Endocyte, Inc."
ELGX,GOOG/NASDAQ_ELGX,"Endologix, Inc."
STIM,GOOG/NASDAQ_STIM,"EndoStim, Inc."
EIGI,GOOG/NASDAQ_EIGI,"Endurance International Group Holdings, Inc."
WATT,GOOG/NASDAQ_WATT,Energous Corporation
EFOI,GOOG/NASDAQ_EFOI,"Energy Focus, Inc."
ERII,GOOG/NASDAQ_ERII,"Energy Recovery, Inc."
EXXI,GOOG/NASDAQ_EXXI,Energy XXI Ltd.
ENOC,GOOG/NASDAQ_ENOC,"EnerNOC, Inc."
ENG,GOOG/NASDAQ_ENG,ENGlobal Corporation
ENPH,GOOG/NASDAQ_ENPH,"Enphase Energy, Inc."
ESGR,GOOG/NASDAQ_ESGR,Enstar Group Limited
ENFC,GOOG/NASDAQ_ENFC,Entegra Financial Corp.
ENTG,GOOG/NASDAQ_ENTG,"Entegris, Inc."
ETRM,GOOG/NASDAQ_ETRM,EnteroMedics Inc.
EBTC,GOOG/NASDAQ_EBTC,Enterprise Bancorp Inc
EFSC,GOOG/NASDAQ_EFSC,Enterprise Financial Services Corporation
EGT,GOOG/NASDAQ_EGT,Entertainment Gaming Asia Incorporated
ENTR,GOOG/NASDAQ_ENTR,"Entropic Communications, Inc."
ENVI,GOOG/NASDAQ_ENVI,"Envivio, Inc."
ENZN,GOOG/NASDAQ_ENZN,"Enzon Pharmaceuticals, Inc."
ENZY,GOOG/NASDAQ_ENZY,Enzymotec Ltd.
EPIQ,GOOG/NASDAQ_EPIQ,"EPIQ Systems, Inc."
EPRS,GOOG/NASDAQ_EPRS,"EPIRUS Biopharmaceuticals, Inc."
EPZM,GOOG/NASDAQ_EPZM,"Epizyme, Inc."
PLUS,GOOG/NASDAQ_PLUS,ePlus inc.
EQIX,GOOG/NASDAQ_EQIX,"Equinix, Inc."
EAC,GOOG/NASDAQ_EAC,Erickson Incorporated
ERIC,GOOG/NASDAQ_ERIC,Ericsson
ERIE,GOOG/NASDAQ_ERIE,Erie Indemnity Company
ESBF,GOOG/NASDAQ_ESBF,ESB Financial Corporation
ESCA,GOOG/NASDAQ_ESCA,"Escalade, Incorporated"
ESCR,GOOG/NASDAQ_ESCR,Escalera Resources Co.
ESCRP,GOOG/NASDAQ_ESCRP,Escalera Resources Co.
ESMC,GOOG/NASDAQ_ESMC,Escalon Medical Corp.
ESPR,GOOG/NASDAQ_ESPR,"Esperion Therapeutics, Inc."
ESSA,GOOG/NASDAQ_ESSA,"ESSA Bancorp, Inc."
ESSX,GOOG/NASDAQ_ESSX,Essex Rental Corporation
CLWT,GOOG/NASDAQ_CLWT,Euro Tech Holdings Company Limited
EEFT,GOOG/NASDAQ_EEFT,"Euronet Worldwide, Inc."
ESEA,GOOG/NASDAQ_ESEA,Euroseas Ltd.
EVEP,GOOG/NASDAQ_EVEP,"EV Energy Partners, L.P."
EVRY,GOOG/NASDAQ_EVRY,"EveryWare Global, Inc."
EVLV,GOOG/NASDAQ_EVLV,EVINE Live Inc.
EVOK,GOOG/NASDAQ_EVOK,"Evoke Pharma, Inc."
EVOL,GOOG/NASDAQ_EVOL,"Evolving Systems, Inc."
EXA,GOOG/NASDAQ_EXA,Exa Corporation
EXAS,GOOG/NASDAQ_EXAS,EXACT Sciences Corporation
EXAC,GOOG/NASDAQ_EXAC,"Exactech, Inc."
EDS,GOOG/NASDAQ_EDS,Exceed Company Ltd.
EXEL,GOOG/NASDAQ_EXEL,"Exelixis, Inc."
EXFO,GOOG/NASDAQ_EXFO,EXFO Inc
EXLS,GOOG/NASDAQ_EXLS,"ExlService Holdings, Inc."
EXPE,GOOG/NASDAQ_EXPE,"Expedia, Inc."
EXPD,GOOG/NASDAQ_EXPD,"Expeditors International of Washington, Inc."
EXPO,GOOG/NASDAQ_EXPO,"Exponent, Inc."
ESRX,GOOG/NASDAQ_ESRX,Express Scripts Holding Company
EXLP,GOOG/NASDAQ_EXLP,"Exterran Partners, L.P."
EXTR,GOOG/NASDAQ_EXTR,"Extreme Networks, Inc."
EYEG,GOOG/NASDAQ_EYEG,"Eyegate Pharmaceuticals, Inc."
EZCH,GOOG/NASDAQ_EZCH,EZchip Semiconductor Limited
EZPW,GOOG/NASDAQ_EZPW,"EZCORP, Inc."
FFIV,GOOG/NASDAQ_FFIV,"F5 Networks, Inc."
FB,GOOG/NASDAQ_FB,"Facebook, Inc."
FCS,GOOG/NASDAQ_FCS,"Fairchild Semiconductor International, Inc."
FRP,GOOG/NASDAQ_FRP,"FairPoint Communications, Inc."
FWM,GOOG/NASDAQ_FWM,Fairway Group Holdings Corp.
FALC,GOOG/NASDAQ_FALC,"FalconStor Software, Inc."
DAVE,GOOG/NASDAQ_DAVE,"Famous Dave&#39;s of America, Inc."
FARM,GOOG/NASDAQ_FARM,Farmer Brothers Company
FFKT,GOOG/NASDAQ_FFKT,Farmers Capital Bank Corporation
FMNB,GOOG/NASDAQ_FMNB,Farmers National Banc Corp.
FARO,GOOG/NASDAQ_FARO,"FARO Technologies, Inc."
FAST,GOOG/NASDAQ_FAST,Fastenal Company
FATE,GOOG/NASDAQ_FATE,"Fate Therapeutics, Inc."
FBSS,GOOG/NASDAQ_FBSS,"Fauquier Bankshares, Inc."
FBRC,GOOG/NASDAQ_FBRC,FBR & Co
FDML,GOOG/NASDAQ_FDML,Federal-Mogul Holdings Corporation
FNHC,GOOG/NASDAQ_FNHC,Federated National Holding Company
FEIC,GOOG/NASDAQ_FEIC,FEI Company
FHCO,GOOG/NASDAQ_FHCO,Female Health Company (The)
FCSC,GOOG/NASDAQ_FCSC,Fibrocell Science Inc
FGEN,GOOG/NASDAQ_FGEN,"FibroGen, Inc"
ONEQ,GOOG/NASDAQ_ONEQ,Fidelity Nasdaq Composite Index Tracking Stock
LION,GOOG/NASDAQ_LION,Fidelity Southern Corporation
FDUS,GOOG/NASDAQ_FDUS,Fidus Investment Corporation
FRGI,GOOG/NASDAQ_FRGI,"Fiesta Restaurant Group, Inc."
FSAM,GOOG/NASDAQ_FSAM,Fifth Street Asset Management Inc.
FSC,GOOG/NASDAQ_FSC,Fifth Street Finance Corp.
FSCFL,GOOG/NASDAQ_FSCFL,Fifth Street Finance Corp.
FSFR,GOOG/NASDAQ_FSFR,Fifth Street Senior Floating Rate Corp.
FITB,GOOG/NASDAQ_FITB,Fifth Third Bancorp
FITBI,GOOG/NASDAQ_FITBI,Fifth Third Bancorp
FNGN,GOOG/NASDAQ_FNGN,"Financial Engines, Inc."
FISI,GOOG/NASDAQ_FISI,"Financial Institutions, Inc."
FNSR,GOOG/NASDAQ_FNSR,Finisar Corporation
FNJN,GOOG/NASDAQ_FNJN,"Finjan Holdings, Inc."
FEYE,GOOG/NASDAQ_FEYE,"FireEye, Inc."
FBNC,GOOG/NASDAQ_FBNC,First Bancorp
FNLC,GOOG/NASDAQ_FNLC,"First Bancorp, Inc (ME)"
FRBA,GOOG/NASDAQ_FRBA,First Bank
BUSE,GOOG/NASDAQ_BUSE,First Busey Corporation
FBIZ,GOOG/NASDAQ_FBIZ,"First Business Financial Services, Inc."
FCVA,GOOG/NASDAQ_FCVA,"First Capital Bancorp, Inc. (VA)"
FCAP,GOOG/NASDAQ_FCAP,"First Capital, Inc."
FCFS,GOOG/NASDAQ_FCFS,"First Cash Financial Services, Inc."
FCZA,GOOG/NASDAQ_FCZA,First Citizens Banc Corp.
FCZAP,GOOG/NASDAQ_FCZAP,First Citizens Banc Corp.
FCNCA,GOOG/NASDAQ_FCNCA,"First Citizens BancShares, Inc."
FCLF,GOOG/NASDAQ_FCLF,First Clover Leaf Financial Corp.
FCBC,GOOG/NASDAQ_FCBC,"First Community Bancshares, Inc."
FCCO,GOOG/NASDAQ_FCCO,First Community Corporation
FBNK,GOOG/NASDAQ_FBNK,"First Connecticut Bancorp, Inc."
FDEF,GOOG/NASDAQ_FDEF,First Defiance Financial Corp.
FFNM,GOOG/NASDAQ_FFNM,"First Federal of Northern Michigan Bancorp, Inc."
FFBC,GOOG/NASDAQ_FFBC,First Financial Bancorp.
FFBCW,GOOG/NASDAQ_FFBCW,First Financial Bancorp.
FFIN,GOOG/NASDAQ_FFIN,"First Financial Bankshares, Inc."
THFF,GOOG/NASDAQ_THFF,First Financial Corporation Indiana
FFNW,GOOG/NASDAQ_FFNW,"First Financial Northwest, Inc."
FFKY,GOOG/NASDAQ_FFKY,First Financial Service Corporation
FFWM,GOOG/NASDAQ_FFWM,First Foundation Inc.
INBK,GOOG/NASDAQ_INBK,First Internet Bancorp
FIBK,GOOG/NASDAQ_FIBK,"First Interstate BancSystem, Inc."
FRME,GOOG/NASDAQ_FRME,First Merchants Corporation
FMBH,GOOG/NASDAQ_FMBH,"First Mid-Illinois Bancshares, Inc."
FMBI,GOOG/NASDAQ_FMBI,"First Midwest Bancorp, Inc."
NBCB,GOOG/NASDAQ_NBCB,First NBC Bank Holding Company
FNFG,GOOG/NASDAQ_FNFG,First Niagara Financial Group Inc.
FSFG,GOOG/NASDAQ_FSFG,"First Savings Financial Group, Inc."
FSGI,GOOG/NASDAQ_FSGI,"First Security Group, Inc."
FSLR,GOOG/NASDAQ_FSLR,"First Solar, Inc."
FSBK,GOOG/NASDAQ_FSBK,First South Bancorp Inc
BICK,GOOG/NASDAQ_BICK,First Trust BICK Index Fund
FTCS,GOOG/NASDAQ_FTCS,First Trust Capital Strength ETF
FV,GOOG/NASDAQ_FV,First Trust Dorsey Wright Focus 5 ETF
IFV,GOOG/NASDAQ_IFV,First Trust Dorsey Wright International Focus 5 ETF
FEMB,GOOG/NASDAQ_FEMB,First Trust Emerging Markets Local Currency Bond ETF
FTSM,GOOG/NASDAQ_FTSM,First Trust Enhanced Short Maturity ETF
FEUZ,GOOG/NASDAQ_FEUZ,First Trust Eurozone AlphaDEX ETF
TDIV,GOOG/NASDAQ_TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol
MDIV,GOOG/NASDAQ_MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In
FTGC,GOOG/NASDAQ_FTGC,First Trust Global Tactical Commodity Strategy Fund
FTHI,GOOG/NASDAQ_FTHI,First Trust High Income ETF
HYLS,GOOG/NASDAQ_HYLS,First Trust High Yield Long/Short ETF
FPXI,GOOG/NASDAQ_FPXI,First Trust International IPO ETF
YDIV,GOOG/NASDAQ_YDIV,First Trust International Multi-Asset Diversified Income Index
SKYY,GOOG/NASDAQ_SKYY,First Trust ISE Cloud Computing Index Fund
CU,GOOG/NASDAQ_CU,First Trust ISE Global Copper Index Fund
PLTM,GOOG/NASDAQ_PLTM,First Trust ISE Global Platinum Index Fund
FTLB,GOOG/NASDAQ_FTLB,First Trust Low Beta Income ETF
LMBS,GOOG/NASDAQ_LMBS,First Trust Low Duration Mortgage Opportunities ETF
FMB,GOOG/NASDAQ_FMB,First Trust Managed Municipal ETF
QABA,GOOG/NASDAQ_QABA,First Trust NASDAQ ABA Community Bank Index Fund
FONE,GOOG/NASDAQ_FONE,First Trust NASDAQ CEA Smartphone Index Fund
GRID,GOOG/NASDAQ_GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index 
QCLN,GOOG/NASDAQ_QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund
CARZ,GOOG/NASDAQ_CARZ,First Trust NASDAQ Global Auto Index Fund
RDVY,GOOG/NASDAQ_RDVY,First Trust NASDAQ Rising Dividend Achievers ETF
QQEW,GOOG/NASDAQ_QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund
QQXT,GOOG/NASDAQ_QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund
QTEC,GOOG/NASDAQ_QTEC,First Trust NASDAQ-100-Technology Sector Index Fund
AIRR,GOOG/NASDAQ_AIRR,First Trust RBA American Industrial Renaissance ETF
QINC,GOOG/NASDAQ_QINC,First Trust RBA Quality Income ETF
FTSL,GOOG/NASDAQ_FTSL,First Trust Senior Loan Fund ETF
FDIV,GOOG/NASDAQ_FDIV,First Trust Strategic Income ETF
FUNC,GOOG/NASDAQ_FUNC,First United Corporation
SVVC,GOOG/NASDAQ_SVVC,"Firsthand Technology Value Fund, Inc."
FMER,GOOG/NASDAQ_FMER,FirstMerit Corporation
FSRV,GOOG/NASDAQ_FSRV,FirstService Corporation
FISV,GOOG/NASDAQ_FISV,"Fiserv, Inc."
FIVE,GOOG/NASDAQ_FIVE,"Five Below, Inc."
FPRX,GOOG/NASDAQ_FPRX,"Five Prime Therapeutics, Inc."
FIVN,GOOG/NASDAQ_FIVN,"Five9, Inc."
FLML,GOOG/NASDAQ_FLML,Flamel Technologies S.A.
FLXN,GOOG/NASDAQ_FLXN,"Flexion Therapeutics, Inc."
SKOR,GOOG/NASDAQ_SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund
MBSD,GOOG/NASDAQ_MBSD,FlexShares Disciplined Duration MBS Index Fund
FLXS,GOOG/NASDAQ_FLXS,"Flexsteel Industries, Inc."
FLEX,GOOG/NASDAQ_FLEX,Flextronics International Ltd.
FLIR,GOOG/NASDAQ_FLIR,"FLIR Systems, Inc."
FLDM,GOOG/NASDAQ_FLDM,Fluidigm Corporation
FFIC,GOOG/NASDAQ_FFIC,Flushing Financial Corporation
FOMX,GOOG/NASDAQ_FOMX,Foamix Pharmaceuticals Ltd.
FONR,GOOG/NASDAQ_FONR,Fonar Corporation
FES,GOOG/NASDAQ_FES,Forbes Energy Services Ltd
FNRG,GOOG/NASDAQ_FNRG,ForceField Energy Inc.
FORM,GOOG/NASDAQ_FORM,"FormFactor, Inc."
FORTY,GOOG/NASDAQ_FORTY,Formula Systems (1985) Ltd.
FORR,GOOG/NASDAQ_FORR,"Forrester Research, Inc."
FTNT,GOOG/NASDAQ_FTNT,"Fortinet, Inc."
FWRD,GOOG/NASDAQ_FWRD,Forward Air Corporation
FORD,GOOG/NASDAQ_FORD,"Forward Industries, Inc."
FWP,GOOG/NASDAQ_FWP,Forward Pharma A/S
FOSL,GOOG/NASDAQ_FOSL,"Fossil Group, Inc."
FMI,GOOG/NASDAQ_FMI,"Foundation Medicine, Inc."
FXCB,GOOG/NASDAQ_FXCB,"Fox Chase Bancorp, Inc."
FOXF,GOOG/NASDAQ_FOXF,Fox Factory Holding Corp.
FRAN,GOOG/NASDAQ_FRAN,Francesca&#39;s Holdings Corporation
FELE,GOOG/NASDAQ_FELE,"Franklin Electric Co., Inc."
FRNK,GOOG/NASDAQ_FRNK,Franklin Financial Corporation
FRED,GOOG/NASDAQ_FRED,"Fred&#39;s, Inc."
FREE,GOOG/NASDAQ_FREE,FreeSeas Inc.
RAIL,GOOG/NASDAQ_RAIL,"Freightcar America, Inc."
FEIM,GOOG/NASDAQ_FEIM,"Frequency Electronics, Inc."
FRPT,GOOG/NASDAQ_FRPT,"Freshpet, Inc."
FTR,GOOG/NASDAQ_FTR,Frontier Communications Corporation
FRPH,GOOG/NASDAQ_FRPH,"FRP Holdings, Inc."
FSBW,GOOG/NASDAQ_FSBW,"FS Bancorp, Inc."
FTD,GOOG/NASDAQ_FTD,"FTD Companies, Inc."
FSYS,GOOG/NASDAQ_FSYS,"Fuel Systems Solutions, Inc."
FTEK,GOOG/NASDAQ_FTEK,"Fuel Tech, Inc."
FCEL,GOOG/NASDAQ_FCEL,"FuelCell Energy, Inc."
FULL,GOOG/NASDAQ_FULL,Full Circle Capital Corporation
FULLL,GOOG/NASDAQ_FULLL,Full Circle Capital Corporation
FLL,GOOG/NASDAQ_FLL,"Full House Resorts, Inc."
FULT,GOOG/NASDAQ_FULT,Fulton Financial Corporation
FSNN,GOOG/NASDAQ_FSNN,"Fusion Telecommunications International, Inc."
FFHL,GOOG/NASDAQ_FFHL,"Fuwei Films (Holdings) Co., Ltd."
FXEN,GOOG/NASDAQ_FXEN,"FX Energy, Inc."
FXENP,GOOG/NASDAQ_FXENP,"FX Energy, Inc."
GK,GOOG/NASDAQ_GK,"G&K Services, Inc."
WILC,GOOG/NASDAQ_WILC,"G. Willi-Food International,  Ltd."
GAIA,GOOG/NASDAQ_GAIA,"Gaiam, Inc."
GALT,GOOG/NASDAQ_GALT,Galectin Therapeutics Inc.
GALTU,GOOG/NASDAQ_GALTU,Galectin Therapeutics Inc.
GALTW,GOOG/NASDAQ_GALTW,Galectin Therapeutics Inc.
GALE,GOOG/NASDAQ_GALE,"Galena Biopharma, Inc."
GLMD,GOOG/NASDAQ_GLMD,Galmed Pharmaceuticals Ltd.
GLPI,GOOG/NASDAQ_GLPI,"Gaming and Leisure Properties, Inc."
GPIC,GOOG/NASDAQ_GPIC,Gaming Partners International Corporation
GRMN,GOOG/NASDAQ_GRMN,Garmin Ltd.
GGAC,GOOG/NASDAQ_GGAC,Garnero Group Acquisition Company
GGACR,GOOG/NASDAQ_GGACR,Garnero Group Acquisition Company
GGACU,GOOG/NASDAQ_GGACU,Garnero Group Acquisition Company
GGACW,GOOG/NASDAQ_GGACW,Garnero Group Acquisition Company
GARS,GOOG/NASDAQ_GARS,Garrison Capital Inc.
GKNT,GOOG/NASDAQ_GKNT,"Geeknet, Inc."
GENC,GOOG/NASDAQ_GENC,Gencor Industries Inc.
GNCMA,GOOG/NASDAQ_GNCMA,"General Communication, Inc."
GFN,GOOG/NASDAQ_GFN,General Finance Corporation
GFNCP,GOOG/NASDAQ_GFNCP,General Finance Corporation
GFNSL,GOOG/NASDAQ_GFNSL,General Finance Corporation
GENE,GOOG/NASDAQ_GENE,Genetic Technologies Ltd
GNMK,GOOG/NASDAQ_GNMK,"GenMark Diagnostics, Inc."
GNCA,GOOG/NASDAQ_GNCA,"Genocea Biosciences, Inc."
GHDX,GOOG/NASDAQ_GHDX,"Genomic Health, Inc."
GNTX,GOOG/NASDAQ_GNTX,Gentex Corporation
THRM,GOOG/NASDAQ_THRM,Gentherm Inc
GTIV,GOOG/NASDAQ_GTIV,"Gentiva Health Services, Inc."
GNVC,GOOG/NASDAQ_GNVC,"GenVec, Inc."
GTWN,GOOG/NASDAQ_GTWN,"Georgetown Bancorp, Inc."
GEOS,GOOG/NASDAQ_GEOS,Geospace Technologies Corporation
GABC,GOOG/NASDAQ_GABC,"German American Bancorp, Inc."
GERN,GOOG/NASDAQ_GERN,Geron Corporation
GEVO,GOOG/NASDAQ_GEVO,"Gevo, Inc."
ROCK,GOOG/NASDAQ_ROCK,"Gibraltar Industries, Inc."
GIGM,GOOG/NASDAQ_GIGM,GigaMedia Limited
GIGA,GOOG/NASDAQ_GIGA,Giga-tronics Incorporated
GIII,GOOG/NASDAQ_GIII,"G-III Apparel Group, LTD."
GILT,GOOG/NASDAQ_GILT,Gilat Satellite Networks Ltd.
GILD,GOOG/NASDAQ_GILD,"Gilead Sciences, Inc."
GBCI,GOOG/NASDAQ_GBCI,"Glacier Bancorp, Inc."
GLAD,GOOG/NASDAQ_GLAD,Gladstone Capital Corporation
GLADO,GOOG/NASDAQ_GLADO,Gladstone Capital Corporation
GOOD,GOOG/NASDAQ_GOOD,Gladstone Commercial Corporation
GOODN,GOOG/NASDAQ_GOODN,Gladstone Commercial Corporation
GOODO,GOOG/NASDAQ_GOODO,Gladstone Commercial Corporation
GOODP,GOOG/NASDAQ_GOODP,Gladstone Commercial Corporation
GAIN,GOOG/NASDAQ_GAIN,Gladstone Investment Corporation
GAINO,GOOG/NASDAQ_GAINO,Gladstone Investment Corporation
GAINP,GOOG/NASDAQ_GAINP,Gladstone Investment Corporation
LAND,GOOG/NASDAQ_LAND,Gladstone Land Corporation
GLBZ,GOOG/NASDAQ_GLBZ,Glen Burnie Bancorp
GDEF,GOOG/NASDAQ_GDEF,"Global Defense & National Security Systems, Inc."
ENT,GOOG/NASDAQ_ENT,Global Eagle Entertainment Inc.
GBLI,GOOG/NASDAQ_GBLI,Global Indemnity plc
GSOL,GOOG/NASDAQ_GSOL,Global Sources Ltd.
QQQC,GOOG/NASDAQ_QQQC,Global X NASDAQ China Technology ETF
SOCL,GOOG/NASDAQ_SOCL,Global X Social Media Index ETF
GAI,GOOG/NASDAQ_GAI,Global-Tech Advanced Innovations Inc.
GSM,GOOG/NASDAQ_GSM,Globe Specialty Metals Inc.
GBIM,GOOG/NASDAQ_GBIM,"GlobeImmune, Inc."
GLBS,GOOG/NASDAQ_GLBS,Globus Maritime Limited
GLRI,GOOG/NASDAQ_GLRI,Glori Energy Inc
GLUU,GOOG/NASDAQ_GLUU,Glu Mobile Inc.
