Ticker,Code,Name
BYI,GOOG/NYSE_BYI,Bally Technologies Inc.
BKD,GOOG/NYSE_BKD,Brookdale Senior Living Inc.
BDC,GOOG/NYSE_BDC,Belden Inc.
CVA,GOOG/NYSE_CVA,Covanta Holding Corp.
FCS,GOOG/NYSE_FCS,Fairchild Semiconductor International Inc.
GEN,GOOG/NYSE_GEN,GenOn Energy Inc.
LPS,GOOG/NYSE_LPS,Lender Processing Services Inc.
LII,GOOG/NYSE_LII,Lennox International Inc.
CLS,GOOG/NYSE_CLS,Celestica Inc.
CRL,GOOG/NYSE_CRL,Charles River Laboratories International Inc.
MOG/A,GOOG/NYSE_MOG/A,Moog Inc. Cl A
STWD,GOOG/NYSE_STWD,Starwood Property Trust Inc.
SXT,GOOG/NYSE_SXT,Sensient Technologies Corp.
CRR,GOOG/NYSE_CRR,CARBO Ceramics Inc.
HMA,GOOG/NYSE_HMA,Health Management Associates Inc. Cl A
POR,GOOG/NYSE_POR,Portland General Electric Co.
THG,GOOG/NYSE_THG,Hanover Insurance Group Inc.
EME,GOOG/NYSE_EME,EMCOR Group Inc.
DPZ,GOOG/NYSE_DPZ,Domino's Pizza Inc.
GNC,GOOG/NYSE_GNC,GNC Holdings Inc. Cl A
WSO,GOOG/NYSE_WSO,Watsco Inc.
WWW,GOOG/NYSE_WWW,Wolverine World Wide Inc.
ALEX,GOOG/NYSE_ALEX,Alexander & Baldwin Inc.
CLP,GOOG/NYSE_CLP,Colonial Properties Trust
HSC,GOOG/NYSE_HSC,Harsco Corp.
SFG,GOOG/NYSE_SFG,StanCorp Financial Group Inc.
UIL,GOOG/NYSE_UIL,UIL Holdings Corp.
VSH,GOOG/NYSE_VSH,Vishay Intertechnology Inc.
AOS,GOOG/NYSE_AOS,A.O. Smith Corp.
CSE,GOOG/NYSE_CSE,CapitalSource Inc.
PIR,GOOG/NYSE_PIR,Pier 1 Imports Inc.
RDK,GOOG/NYSE_RDK,Ruddick Corp.
TWO,GOOG/NYSE_TWO,Two Harbors Investment Corp.
AL,GOOG/NYSE_AL,Air Lease Corp.
AOL,GOOG/NYSE_AOL,AOL Inc.
CAB,GOOG/NYSE_CAB,Cabela's Inc.
CW,GOOG/NYSE_CW,Curtiss-Wright Corp.
HAE,GOOG/NYSE_HAE,Haemonetics Corp.
MLI,GOOG/NYSE_MLI,Mueller Industries Inc.
PLT,GOOG/NYSE_PLT,Plantronics Inc.
OFC,GOOG/NYSE_OFC,Corporate Office Properties Trust
KORS,GOOG/NYSE_KORS,Michael Kors Holdings Ltd.
JE,GOOG/NYSE_JE,Just Energy Group Inc.
DRH,GOOG/NYSE_DRH,Diamondrock Hospitality Co.
NEU,GOOG/NYSE_NEU,NewMarket Corp.
MIM,GOOG/NYSE_MIM,MI Developments Inc.
SGY,GOOG/NYSE_SGY,Stone Energy Corp.
STE,GOOG/NYSE_STE,Steris Corp.
FCN,GOOG/NYSE_FCN,FTI Consulting Inc.
MBI,GOOG/NYSE_MBI,MBIA Inc.
SWC,GOOG/NYSE_SWC,Stillwater Mining Co.
ENS,GOOG/NYSE_ENS,EnerSys Inc.
G,GOOG/NYSE_G,Genpact Ltd.
EXPR,GOOG/NYSE_EXPR,Express Inc.
FBR,GOOG/NYSE_FBR,Fibria Celulose S.A.
BCA,GOOG/NYSE_BCA,CorpBanca S.A.
CNO,GOOG/NYSE_CNO,CNO Financial Group Inc.
BRS,GOOG/NYSE_BRS,Bristow Group Inc.
H,GOOG/NYSE_H,Hyatt Hotels Corp.
GTI,GOOG/NYSE_GTI,GrafTech International Ltd.
FNB,GOOG/NYSE_FNB,F.N.B. Corp.
TCB,GOOG/NYSE_TCB,TCF Financial Corp.
HII,GOOG/NYSE_HII,Huntington Ingalls Industries Inc.
WBS,GOOG/NYSE_WBS,Webster Financial Corp.
JNS,GOOG/NYSE_JNS,Janus Capital Group Inc.
ABVT,GOOG/NYSE_ABVT,AboveNet Inc.
MCP,GOOG/NYSE_MCP,Molycorp Inc.
LNKD,GOOG/NYSE_LNKD,LinkedIn Corp. Cl A
HR,GOOG/NYSE_HR,Healthcare Realty Trust Inc.
SJI,GOOG/NYSE_SJI,South Jersey Industries Inc.
FAF,GOOG/NYSE_FAF,First American Financial Corp.
BRC,GOOG/NYSE_BRC,Brady Corp. Cl A
CNW,GOOG/NYSE_CNW,Con-way Inc.
ENH,GOOG/NYSE_ENH,Endurance Specialty Holdings Ltd.
CWH,GOOG/NYSE_CWH,CommonWealth REIT
IRF,GOOG/NYSE_IRF,International Rectifier Corp.
PPO,GOOG/NYSE_PPO,Polypore International Inc.
CACI,GOOG/NYSE_CACI,CACI International Inc. Cl A
CMC,GOOG/NYSE_CMC,Commercial Metals Co.
GCO,GOOG/NYSE_GCO,Genesco Inc.
LYV,GOOG/NYSE_LYV,Live Nation Entertainment Inc.
ROL,GOOG/NYSE_ROL,Rollins Inc.
CFX,GOOG/NYSE_CFX,Colfax Corp.
AIT,GOOG/NYSE_AIT,Applied Industrial Technologies Inc.
FICO,GOOG/NYSE_FICO,Fair Isaac Corp.
BGC,GOOG/NYSE_BGC,General Cable Corp.
MMR,GOOG/NYSE_MMR,McMoRan Exploration Co.
TEO,GOOG/NYSE_TEO,Telecom Argentina S.A.
CCU,GOOG/NYSE_CCU,Compania Cervecerias Unidas S.A.
MTN,GOOG/NYSE_MTN,Vail Resorts Inc.
OCN,GOOG/NYSE_OCN,Ocwen Financial Corp.
OLN,GOOG/NYSE_OLN,Olin Corp.
THO,GOOG/NYSE_THO,Thor Industries Inc.
FST,GOOG/NYSE_FST,Forest Oil Corp.
FUL,GOOG/NYSE_FUL,H.B. Fuller Co.
HL,GOOG/NYSE_HL,Hecla Mining Co.
YOKU,GOOG/NYSE_YOKU,Youku Inc.
KOS,GOOG/NYSE_KOS,Kosmos Energy Ltd.
TRGP,GOOG/NYSE_TRGP,Targa Resources Corp.
JOE,GOOG/NYSE_JOE,St. Joe Co.
SNV,GOOG/NYSE_SNV,Synovus Financial Corp.
AVA,GOOG/NYSE_AVA,Avista Corp.
BDN,GOOG/NYSE_BDN,Brandywine Realty Trust
BF/A,GOOG/NYSE_BF/A,Brown-Forman Corp. Cl A
CLGX,GOOG/NYSE_CLGX,CoreLogic Inc.
GLF,GOOG/NYSE_GLF,Gulfmark Offshore Inc. (Cl A)
MMS,GOOG/NYSE_MMS,Maximus Inc.
N,GOOG/NYSE_N,NetSuite Inc.
HI,GOOG/NYSE_HI,Hillenbrand Inc.
CYS,GOOG/NYSE_CYS,CYS Investments Inc.
SPP,GOOG/NYSE_SPP,Sappi Ltd.
EXP,GOOG/NYSE_EXP,Eagle Materials Inc.
EXBD,GOOG/NYSE_EXBD,Corporate Executive Board Co.
IMAX,GOOG/NYSE_IMAX,Imax Corp.
PNM,GOOG/NYSE_PNM,PNM Resources Inc.
RRR,GOOG/NYSE_RRR,RSC Holdings Inc.
WST,GOOG/NYSE_WST,West Pharmaceutical Services Inc.
ARO,GOOG/NYSE_ARO,Aeropostale Inc.
DSW,GOOG/NYSE_DSW,DSW Inc. Cl A
SVU,GOOG/NYSE_SVU,Supervalu Inc.
DFT,GOOG/NYSE_DFT,Dupont Fabros Technology Inc.
DCT,GOOG/NYSE_DCT,DCT Industrial Trust Inc.
HHC,GOOG/NYSE_HHC,Howard Hughes Corp.
CHMT,GOOG/NYSE_CHMT,Chemtura Corp.
CVG,GOOG/NYSE_CVG,Convergys Corp.
EE,GOOG/NYSE_EE,El Paso Electric Co.
CSH,GOOG/NYSE_CSH,Cash America International Inc.
SFY,GOOG/NYSE_SFY,Swift Energy Co.
STN,GOOG/NYSE_STN,Stantec Inc.
UNS,GOOG/NYSE_UNS,UniSource Energy Corp.
ASR,GOOG/NYSE_ASR,Grupo Aeroportuario del Sureste S.A.B. de C.V.
ALE,GOOG/NYSE_ALE,Allete Inc.
TC,GOOG/NYSE_TC,Thompson Creek Metals Co. Inc.
IPI,GOOG/NYSE_IPI,Intrepid Potash Inc.
AT,GOOG/NYSE_AT,Atlantic Power Corp.
B,GOOG/NYSE_B,Barnes Group Inc.
BKH,GOOG/NYSE_BKH,Black Hills Corp.
BKI,GOOG/NYSE_BKI,Buckeye Technologies Inc.
HOS,GOOG/NYSE_HOS,Hornbeck Offshore Services Inc.
PRX,GOOG/NYSE_PRX,Par Pharmaceutical Cos. Inc.
PTP,GOOG/NYSE_PTP,Platinum Underwriters Holdings Ltd.
SSS,GOOG/NYSE_SSS,Sovran Self Storage Inc.
CHE,GOOG/NYSE_CHE,Chemed Corp.
EGP,GOOG/NYSE_EGP,EastGroup Properties Inc.
GHL,GOOG/NYSE_GHL,Greenhill & Co. Inc.
KCG,GOOG/NYSE_KCG,Knight Capital Group Inc. Cl A
SKS,GOOG/NYSE_SKS,Saks Inc.
SVM,GOOG/NYSE_SVM,Silvercorp Metals Inc.
CUBE,GOOG/NYSE_CUBE,CubeSmart
DLX,GOOG/NYSE_DLX,Deluxe Corp.
MPW,GOOG/NYSE_MPW,Medical Properties Trust Inc.
TX,GOOG/NYSE_TX,TERNIUM S.A.
GFA,GOOG/NYSE_GFA,Gafisa S/A
POL,GOOG/NYSE_POL,PolyOne Corp.
NWN,GOOG/NYSE_NWN,Northwest Natural Gas Co.
KMPR,GOOG/NYSE_KMPR,Kemper Corp.
WMS,GOOG/NYSE_WMS,WMS Industries Inc.
ANN,GOOG/NYSE_ANN,Ann Inc.
NWE,GOOG/NYSE_NWE,NorthWestern Corp.
PAC,GOOG/NYSE_PAC,Grupo Aeroportuario del Pacifico S.A.B. de C.V.
RLI,GOOG/NYSE_RLI,RLI Corp.
TIE,GOOG/NYSE_TIE,Titanium Metals Corp.
GEF,GOOG/NYSE_GEF,Greif Inc. Cl A
GET,GOOG/NYSE_GET,Gaylord Entertainment Co.
MDP,GOOG/NYSE_MDP,Meredith Corp.
SSD,GOOG/NYSE_SSD,Simpson Manufacturing Co.
CHH,GOOG/NYSE_CHH,Choice Hotels International Inc.
KDN,GOOG/NYSE_KDN,Kaydon Corp.
PRI,GOOG/NYSE_PRI,Primerica Inc.
AER,GOOG/NYSE_AER,AerCap Holdings N.V.
BBG,GOOG/NYSE_BBG,Bill Barrett Corp.
LXP,GOOG/NYSE_LXP,Lexington Realty Trust
MSA,GOOG/NYSE_MSA,Mine Safety Appliances Co.
PSB,GOOG/NYSE_PSB,PS Business Parks Inc.
AN,GOOG/NYSE_AN,AutoNation Inc.
TK,GOOG/NYSE_TK,Teekay Corp.
VSI,GOOG/NYSE_VSI,Vitamin Shoppe Inc.
FLT,GOOG/NYSE_FLT,FleetCor Technologies Inc.
BKE,GOOG/NYSE_BKE,Buckle Inc.
EQY,GOOG/NYSE_EQY,Equity One Inc.
VCI,GOOG/NYSE_VCI,Valassis Communications Inc.
WTS,GOOG/NYSE_WTS,Watts Water Technologies Inc. Cl A
GPI,GOOG/NYSE_GPI,Group 1 Automotive Inc.
ICA,GOOG/NYSE_ICA,Empresas ICA S.A.B. de C.V.
MTX,GOOG/NYSE_MTX,Minerals Technologies Inc.
ONB,GOOG/NYSE_ONB,Old National Bancorp
BCO,GOOG/NYSE_BCO,Brink's Co.
RLJ,GOOG/NYSE_RLJ,RLJ Lodging Trust
CNH,GOOG/NYSE_CNH,CNH Global N.V.
MCY,GOOG/NYSE_MCY,Mercury General Corp.
MTZ,GOOG/NYSE_MTZ,MasTec Inc.
TYL,GOOG/NYSE_TYL,Tyler Technologies Inc.
CMO,GOOG/NYSE_CMO,Capstead Mortgage Corp.
LCC,GOOG/NYSE_LCC,US Airways Group Inc.
SWM,GOOG/NYSE_SWM,Schweitzer-Mauduit International Inc.
ABH,GOOG/NYSE_ABH,AbitibiBowater Inc.
WLK,GOOG/NYSE_WLK,Westlake Chemical Corp.
MRH,GOOG/NYSE_MRH,Montpelier Re Holdings Ltd.
NHI,GOOG/NYSE_NHI,National Health Investors Inc.
CLD,GOOG/NYSE_CLD,Cloud Peak Energy Inc.
PEB,GOOG/NYSE_PEB,Pebblebrook Hotel Trust
UVV,GOOG/NYSE_UVV,Universal Corp.
GEO,GOOG/NYSE_GEO,Geo Group Inc.
XCO,GOOG/NYSE_XCO,EXCO Resources Inc.
GGC,GOOG/NYSE_GGC,Georgia Gulf Corp.
BGS,GOOG/NYSE_BGS,B&G Foods Inc.
RATE,GOOG/NYSE_RATE,Bankrate Inc.
MUX,GOOG/NYSE_MUX,McEwen Mining Inc.
ALX,GOOG/NYSE_ALX,Alexander's Inc.
GRT,GOOG/NYSE_GRT,Glimcher Realty Trust
RGC,GOOG/NYSE_RGC,Regal Entertainment Group Cl A
SHO,GOOG/NYSE_SHO,Sunstone Hotel Investors Inc.
PAG,GOOG/NYSE_PAG,Penske Automotive Group Inc.
AWI,GOOG/NYSE_AWI,Armstrong World Industries Inc.
PSS,GOOG/NYSE_PSS,Collective Brands Inc.
TWI,GOOG/NYSE_TWI,Titan International Inc.
HWD,GOOG/NYSE_HWD,Harry Winston Diamond Corp.
ABM,GOOG/NYSE_ABM,ABM Industries Inc.
HPY,GOOG/NYSE_HPY,Heartland Payment Systems Inc.
LPX,GOOG/NYSE_LPX,Louisiana-Pacific Corp.
MOH,GOOG/NYSE_MOH,Molina Healthcare Inc.
RGS,GOOG/NYSE_RGS,Regis Corp.
CBU,GOOG/NYSE_CBU,Community Bank System Inc.
CHG,GOOG/NYSE_CHG,CH Energy Group Inc. (Holding Co.)
GVA,GOOG/NYSE_GVA,Granite Construction Inc.
DDD,GOOG/NYSE_DDD,3D Systems Corp.
PVG,GOOG/NYSE_PVG,Pretium Resources Inc.
BHE,GOOG/NYSE_BHE,Benchmark Electronics Inc.
SXC,GOOG/NYSE_SXC,SunCoke Energy Inc.
WNR,GOOG/NYSE_WNR,Western Refining Inc.
SNX,GOOG/NYSE_SNX,SYNNEX Corp.
AH,GOOG/NYSE_AH,Accretive Health Inc.
SEMG,GOOG/NYSE_SEMG,Semgroup Corp. Cl A
CTB,GOOG/NYSE_CTB,Cooper Tire & Rubber Co.
KNX,GOOG/NYSE_KNX,Knight Transportation Inc.
LGF,GOOG/NYSE_LGF,Lions Gate Entertainment Corp.
BZ,GOOG/NYSE_BZ,Boise Inc.
WTI,GOOG/NYSE_WTI,W&T Offshore Inc.
ESE,GOOG/NYSE_ESE,ESCO Technologies Inc.
FDP,GOOG/NYSE_FDP,Fresh Del Monte Produce Inc.
FR,GOOG/NYSE_FR,First Industrial Realty Trust Inc.
HNI,GOOG/NYSE_HNI,HNI Corp.
LIZ,GOOG/NYSE_LIZ,Liz Claiborne Inc.
OMG,GOOG/NYSE_OMG,OM Group Inc.
SMI,GOOG/NYSE_SMI,Semiconductor Manufacturing International Corp.
WFR,GOOG/NYSE_WFR,MEMC Electronic Materials Inc.
ARB,GOOG/NYSE_ARB,Arbitron Inc.
HEI/A,GOOG/NYSE_HEI/A,Heico Corp. Cl A
OEH,GOOG/NYSE_OEH,Orient Express Hotels Ltd.
MHR,GOOG/NYSE_MHR,Magnum Hunter Resources Corp.
BEE,GOOG/NYSE_BEE,Strategic Hotels & Resorts Inc.
SSW,GOOG/NYSE_SSW,Seaspan Corp.
SUI,GOOG/NYSE_SUI,Sun Communities Inc.
SWFT,GOOG/NYSE_SWFT,Swift Transportation Co. Cl A
WOR,GOOG/NYSE_WOR,Worthington Industries Inc.
AKO/B,GOOG/NYSE_AKO/B,Embotelladora Andina S.A. (Series B)
BXS,GOOG/NYSE_BXS,BancorpSouth Inc.
EDR,GOOG/NYSE_EDR,Education Realty Trust Inc.
LTC,GOOG/NYSE_LTC,LTC Properties Inc.
RAD,GOOG/NYSE_RAD,Rite Aid Corp.
CIG/C,GOOG/NYSE_CIG/C,Companhia Energetica de Minas Gerais-Cemig
EXK,GOOG/NYSE_EXK,Endeavour Silver Corp.
VCO,GOOG/NYSE_VCO,Vina Concha y Toro S.A.
AIR,GOOG/NYSE_AIR,AAR Corp.
AKR,GOOG/NYSE_AKR,Acadia Realty Trust
KAMN,GOOG/NYSE_KAMN,Kaman Corp.
NYT,GOOG/NYSE_NYT,New York Times Co. Cl A
WX,GOOG/NYSE_WX,WuXi Pharmatech (Cayman) Inc.
KRA,GOOG/NYSE_KRA,Kraton Performance Polymers Inc.
BKU,GOOG/NYSE_BKU,BankUnited Inc.
EXH,GOOG/NYSE_EXH,Exterran Holdings Inc.
UNF,GOOG/NYSE_UNF,UniFirst Corp.
ELX,GOOG/NYSE_ELX,Emulex Corp.
IO,GOOG/NYSE_IO,ION Geophysical Corp.
SHI,GOOG/NYSE_SHI,SINOPEC Shanghai Petrochemical Co. Ltd.
TAL,GOOG/NYSE_TAL,TAL International Group Inc.
USG,GOOG/NYSE_USG,USG Corp.
ZNH,GOOG/NYSE_ZNH,China Southern Airlines Co. Ltd.
AKS,GOOG/NYSE_AKS,AK Steel Holding Corp.
BGG,GOOG/NYSE_BGG,Briggs & Stratton Corp.
EDE,GOOG/NYSE_EDE,Empire District Electric Co.
LG,GOOG/NYSE_LG,Laclede Group Inc.
MDC,GOOG/NYSE_MDC,M.D.C. Holdings Inc.
MTG,GOOG/NYSE_MTG,MGIC Investment Corp.
MWW,GOOG/NYSE_MWW,Monster Worldwide Inc.
GOV,GOOG/NYSE_GOV,Government Properties Income Trust
ANH,GOOG/NYSE_ANH,Anworth Mortgage Asset Corp.
CCC,GOOG/NYSE_CCC,Calgon Carbon Corp.
RWT,GOOG/NYSE_RWT,Redwood Trust Inc.
KS,GOOG/NYSE_KS,KapStone Paper & Packaging Corp.
POST,GOOG/NYSE_POST,Post Holdings Inc.
BLT,GOOG/NYSE_BLT,Blount International Inc.
CNA,GOOG/NYSE_CNA,CNA Financial Corp.
DEL,GOOG/NYSE_DEL,Deltic Timber Corp.
DIN,GOOG/NYSE_DIN,DineEquity Inc.
SAM,GOOG/NYSE_SAM,Boston Beer Co. Cl A
ARR,GOOG/NYSE_ARR,Armour Residential REIT Inc.
FSM,GOOG/NYSE_FSM,Fortuna Silver Mines Inc.
ABG,GOOG/NYSE_ABG,Asbury Automotive Group Inc.
JNY,GOOG/NYSE_JNY,Jones Group Inc.
PBH,GOOG/NYSE_PBH,Prestige Brands Holdings Inc.
RGR,GOOG/NYSE_RGR,Sturm Ruger & Co.
TXI,GOOG/NYSE_TXI,Texas Industries Inc.
DLPH,GOOG/NYSE_DLPH,Delphi Automotive PLC
AF,GOOG/NYSE_AF,Astoria Financial Corp.
AXL,GOOG/NYSE_AXL,American Axle & Manufacturing Holdings Inc.
GEF/B,GOOG/NYSE_GEF/B,Greif Inc. Cl B
ODP,GOOG/NYSE_ODP,Office Depot Inc.
ORB,GOOG/NYSE_ORB,Orbital Sciences Corp.
RES,GOOG/NYSE_RES,RPC Inc.
CLW,GOOG/NYSE_CLW,Clearwater Paper Corp.
LRN,GOOG/NYSE_LRN,K12 Inc.
ACO,GOOG/NYSE_ACO,AMCOL International Corp.
CUB,GOOG/NYSE_CUB,Cubic Corp.
HT,GOOG/NYSE_HT,Hersha Hospitality Trust Cl A
LNN,GOOG/NYSE_LNN,Lindsay Corp.
PFS,GOOG/NYSE_PFS,Provident Financial Services Inc.
RYL,GOOG/NYSE_RYL,Ryland Group Inc.
SCS,GOOG/NYSE_SCS,Steelcase Inc. Cl A
TTI,GOOG/NYSE_TTI,Tetra Technologies Inc.
P,GOOG/NYSE_P,Pandora Media Inc.
CEA,GOOG/NYSE_CEA,China Eastern Airlines Corp. Ltd.
CWT,GOOG/NYSE_CWT,California Water Service Group
KFY,GOOG/NYSE_KFY,Korn/Ferry International
KOP,GOOG/NYSE_KOP,Koppers Holdings Inc.
NPO,GOOG/NYSE_NPO,EnPro Industries Inc.
PBY,GOOG/NYSE_PBY,Pep Boys-Manny Moe & Jack
PHH,GOOG/NYSE_PHH,PHH Corp.
SYA,GOOG/NYSE_SYA,Symetra Financial Corp.
CATO,GOOG/NYSE_CATO,Cato Corp. Cl A
DY,GOOG/NYSE_DY,Dycom Industries Inc.
KBH,GOOG/NYSE_KBH,KB Home
NAT,GOOG/NYSE_NAT,Nordic American Tankers Ltd.
PKD,GOOG/NYSE_PKD,Parker Drilling Co.
PVD,GOOG/NYSE_PVD,A.F.P. Provida S.A.
CXS,GOOG/NYSE_CXS,Crexus Investment Corp.
BMA,GOOG/NYSE_BMA,Banco Macro S.A.
CBB,GOOG/NYSE_CBB,Cincinnati Bell Inc.
EVR,GOOG/NYSE_EVR,Evercore Partners Inc. Cl A
KNL,GOOG/NYSE_KNL,Knoll Inc.
LZB,GOOG/NYSE_LZB,La-Z-Boy Inc.
OPK,GOOG/NYSE_OPK,Opko Health Inc.
PCX,GOOG/NYSE_PCX,Patriot Coal Corp.
GNRC,GOOG/NYSE_GNRC,Generac Holdings Inc.
UIS,GOOG/NYSE_UIS,Unisys Corp.
WNC,GOOG/NYSE_WNC,Wabash National Corp.
AEL,GOOG/NYSE_AEL,American Equity Investment Life Holding Co.
MTOR,GOOG/NYSE_MTOR,Meritor Inc.
VGR,GOOG/NYSE_VGR,Vector Group Ltd.
CEC,GOOG/NYSE_CEC,CEC Entertainment Inc.
CRK,GOOG/NYSE_CRK,Comstock Resources Inc.
HEI,GOOG/NYSE_HEI,Heico Corp.
KWK,GOOG/NYSE_KWK,Quicksilver Resources Inc.
NCI,GOOG/NYSE_NCI,Navigant Consulting Inc.
NR,GOOG/NYSE_NR,Newpark Resources Inc.
OXM,GOOG/NYSE_OXM,Oxford Industries Inc.
PEI,GOOG/NYSE_PEI,Pennsylvania Real Estate Investment Trust
SPB,GOOG/NYSE_SPB,Spectrum Brands Holdings Inc.
TNC,GOOG/NYSE_TNC,Tennant Co.
FSL,GOOG/NYSE_FSL,Freescale Semiconductor Holdings I Ltd.
VAC,GOOG/NYSE_VAC,Marriott Vacations Worldwide Corp.
NSP,GOOG/NYSE_NSP,Insperity Inc.
CEL,GOOG/NYSE_CEL,Cellcom Israel Ltd.
GLT,GOOG/NYSE_GLT,Glatfelter
NNI,GOOG/NYSE_NNI,Nelnet Inc. Cl A
RTI,GOOG/NYSE_RTI,RTI International Metals Inc.
RSH,GOOG/NYSE_RSH,RadioShack Corp.
RENN,GOOG/NYSE_RENN,Renren Inc. Cl A
AWR,GOOG/NYSE_AWR,American States Water Co.
BLC,GOOG/NYSE_BLC,Belo Corp. Series A
CNS,GOOG/NYSE_CNS,Cohen & Steers Inc.
FPO,GOOG/NYSE_FPO,First Potomac Realty Trust
GPK,GOOG/NYSE_GPK,Graphic Packaging Holding Co.
PNK,GOOG/NYSE_PNK,Pinnacle Entertainment Inc.
AGRO,GOOG/NYSE_AGRO,Adecoagro S.A.
ABD,GOOG/NYSE_ABD,ACCO Brands Corp.
AVX,GOOG/NYSE_AVX,AVX Corp.
AYR,GOOG/NYSE_AYR,Aircastle Ltd.
EIG,GOOG/NYSE_EIG,Employers Holdings Inc.
HGR,GOOG/NYSE_HGR,Hanger Orthopedic Group Inc.
HMN,GOOG/NYSE_HMN,Horace Mann Educators Corp.
HXM,GOOG/NYSE_HXM,Desarrolladora Homex S.A.B. de C.V.
IRC,GOOG/NYSE_IRC,Inland Real Estate Corp.
KNXA,GOOG/NYSE_KNXA,Kenexa Corp.
TBI,GOOG/NYSE_TBI,TrueBlue Inc.
MTH,GOOG/NYSE_MTH,Meritage Homes Corp.
SCL,GOOG/NYSE_SCL,Stepan Co.
USM,GOOG/NYSE_USM,U.S. Cellular Corp.
AAV,GOOG/NYSE_AAV,Advantage Oil & Gas Ltd.
ETH,GOOG/NYSE_ETH,Ethan Allen Interiors Inc.
IIT,GOOG/NYSE_IIT,Indosat
MTL,GOOG/NYSE_MTL,Mechel OAO
TR,GOOG/NYSE_TR,Tootsie Roll Industries Inc.
NX,GOOG/NYSE_NX,Quanex Building Products Corp.
AAT,GOOG/NYSE_AAT,American Assets Trust Inc.
AIN,GOOG/NYSE_AIN,Albany International Corp. Cl A
MTRN,GOOG/NYSE_MTRN,Materion Corp.
IBI,GOOG/NYSE_IBI,Interline Brands Inc.
LXU,GOOG/NYSE_LXU,LSB Industries Inc.
NFP,GOOG/NYSE_NFP,National Financial Partners Corp.
GDOT,GOOG/NYSE_GDOT,Green Dot Corp. Cl A
LPR,GOOG/NYSE_LPR,Lone Pine Resources Inc.
WAL,GOOG/NYSE_WAL,Western Alliance Bancorp.
AEC,GOOG/NYSE_AEC,Associated Estates Realty Corp.
AZZ,GOOG/NYSE_AZZ,AZZ Inc.
CUZ,GOOG/NYSE_CUZ,Cousins Properties Inc.
QTM,GOOG/NYSE_QTM,Quantum Corp.
FCF,GOOG/NYSE_FCF,First Commonwealth Financial Corp. (Pennsylvania)
ROG,GOOG/NYSE_ROG,Rogers Corp.
TISI,GOOG/NYSE_TISI,Team Inc.
TGH,GOOG/NYSE_TGH,Textainer Group Holdings Ltd.
FIO,GOOG/NYSE_FIO,Fusion-io Inc.
CIR,GOOG/NYSE_CIR,Circor International Inc.
REN,GOOG/NYSE_REN,Resolute Energy Corp.
TMH,GOOG/NYSE_TMH,Team Health Holding Inc.
CODE,GOOG/NYSE_CODE,Spansion Inc. Cl A
ZQK,GOOG/NYSE_ZQK,Quiksilver Inc.
AHT,GOOG/NYSE_AHT,Ashford Hospitality Trust Inc.
BAS,GOOG/NYSE_BAS,Basic Energy Services Inc.
DSX,GOOG/NYSE_DSX,Diana Shipping Inc.
FOE,GOOG/NYSE_FOE,Ferro Corp.
NCT,GOOG/NYSE_NCT,Newcastle Investment Corp.
SAH,GOOG/NYSE_SAH,Sonic Automotive Inc. Cl A
SHS,GOOG/NYSE_SHS,Sauer-Danfoss Inc.
FOR,GOOG/NYSE_FOR,Forestar Group Inc.
GZT,GOOG/NYSE_GZT,Gazit-Globe Ltd.
AKO/A,GOOG/NYSE_AKO/A,Embotelladora Andina S.A. (Series A)
GB,GOOG/NYSE_GB,Greatbatch Inc.
GBX,GOOG/NYSE_GBX,Greenbrier Cos.
NC,GOOG/NYSE_NC,NACCO Industries Inc. Cl A
SFL,GOOG/NYSE_SFL,Ship Finance International Ltd.
ESC,GOOG/NYSE_ESC,Emeritus Corp.
FTK,GOOG/NYSE_FTK,Flotek Industries Inc.
GFF,GOOG/NYSE_GFF,Griffon Corp.
GSH,GOOG/NYSE_GSH,Guangshen Railway Co. Ltd.
PKE,GOOG/NYSE_PKE,Park Electrochemical Corp.
TSL,GOOG/NYSE_TSL,Trina Solar Ltd.
DGI,GOOG/NYSE_DGI,DigitalGlobe Inc.
CLNY,GOOG/NYSE_CLNY,Colony Financial Inc.
CHSP,GOOG/NYSE_CHSP,Chesapeake Lodging Trust
AM,GOOG/NYSE_AM,American Greetings Corp. Cl A
BLX,GOOG/NYSE_BLX,Banco Latinoamericano de Comercio Exterior S.A. Cl E
COT,GOOG/NYSE_COT,Cott Corp.
DW,GOOG/NYSE_DW,Drew Industries Inc.
HF,GOOG/NYSE_HF,HFF Inc. Cl A
IVC,GOOG/NYSE_IVC,Invacare Corp.
KND,GOOG/NYSE_KND,Kindred Healthcare Inc.
KWR,GOOG/NYSE_KWR,Quaker Chemical Corp.
NDZ,GOOG/NYSE_NDZ,Nordion Inc.
TG,GOOG/NYSE_TG,Tredegar Corp.
JAG,GOOG/NYSE_JAG,Jaguar Mining Inc.
AEA,GOOG/NYSE_AEA,Advance America Cash Advance Centers Inc.
SFI,GOOG/NYSE_SFI,iStar Financial Inc.
LAD,GOOG/NYSE_LAD,Lithia Motors Inc. Cl A
LDR,GOOG/NYSE_LDR,Landauer Inc.
TPC,GOOG/NYSE_TPC,Tutor Perini Corp.
SMP,GOOG/NYSE_SMP,Standard Motor Products Inc.
VIT,GOOG/NYSE_VIT,Vanceinfo Technologies Inc.
BKS,GOOG/NYSE_BKS,Barnes & Noble Inc.
EPL,GOOG/NYSE_EPL,Energy Partners Ltd.
